SampleName,Date,Month,MonthYear,StartTime,EndTime,StartTimeEpoch,EndTimeEpoch,SampleLabel,BottleNumber,SampleID,Site,SampleDepth,Season,TideDirection,TideType,SamplingDirection,Depth,Pressure,Latitude,Longitude,Distance,Tide,vvhA,TotalProkaryotes,LabChla,Rainfall,Rainfall_5Day,AirTemp,AirTemp_Max,Discharge,Discharge_3Day,TotalN,NOx,NH3,TDN,PON,DON,TotalP,Phosphate,DOP,Silicate,DOC,POC,TOC,ChlorophyllRaw,Chlorophyll,LabpH,LabConductivity,LabSalinity,Conductivity,Density,Salinity,WaterTemp,O2Sat,O2ConcentrationRaw,O2Conc,TurbidityRaw,Turbidity,M:C,BIX,HIX,FI,UVHumic-like,MarineHumic-like,VisibleHumic-like,Tryptophan-like,Tyrosine-like,Phenylalanine-like,FulvicAcid-like,OpticalBrighteners,DieselBandII,Petroleum-like,Lignin-like
299-Jun-S13-M,2019-06-04,June,19-Jun,11:02:17 AM,11:03:28 AM,1559682137,1559682208,S7-M,20,299,2,Pycnocline,Dry,Flood,LL,Back-Offshore,0.420171515,107.9727083,21.28474367,-157.8448746,3534.516767,-0.013791667,NA,1552.62,2.295833333,8.636,1.8796,27,31.7,0.5097024,0.283073611,5.960864585,1.710928981,0.559304381,13.24678801,4.165254015,3.690631223,0.324745064,0.12346417,0.201280894,59.18029484,87.47398002,45.56912363,133.0431036,134.7192982,1.049303509,8.12,51.1,31.73078988,49.83989583,1019.419056,30.85242361,27.56388194,99.25596429,244.20025,7.814408,209.2631579,0.971505263,1.199557108,0.765212681,1.14503985,1.499561809,0.054218461,0.059063698,0.049237921,0.074493975,0.108826707,0.030704867,0.025308301,0.039734825,0.020241016,0.061352933,0.069871756
300-Jun-S13-S,2019-06-04,June,19-Jun,11:07:48 AM,11:09:03 AM,1559682468,1559682543,S7-S,21,300,2,Surface,Dry,Flood,LL,Back-Offshore,0.227188163,106.0341513,21.28481326,-157.8447825,3522.772599,-0.007447917,8.454143304,1879.102041,2.15,8.636,1.8796,27,31.7,0.5097024,0.283073611,6.627671432,1.862886489,0.582016351,13.71074233,4.221194143,4.182768592,0.385573305,0.119095792,0.266477513,60.02550148,91.13759367,51.00139875,142.1389924,108.0847458,0.727025424,8.09,50.3,30.92814998,48.19884868,1018.274434,29.48568421,27.93746711,98.6820678,242.2175254,7.750960814,232.9491525,1.115989831,1.213512211,0.752949002,1.346313387,1.50347074,0.0604377,0.066058726,0.054435979,0.07798803,0.085748841,0.036873655,0.027353801,0.04409819,0.021950384,0.067587245,0.089496497
301-Jun-S17-B,2019-06-04,June,19-Jun,11:20:26 AM,11:22:07 AM,1559683226,1559683327,S8-B,22,301,1,Bottom,Dry,Flood,LL,Back-Offshore,6.170429122,165.7352157,21.27623707,-157.8470932,4272.241542,0.025083333,0.1,326.244898,0.17875,8.636,1.8796,27,31.7,0.5097024,0.283073611,2.692795136,0.461236765,0.44432872,7.283190578,0.581002737,1.787229651,0.216605968,0.035544806,0.181061162,1.9281865,103.6271857,34.15345455,137.7806402,54.42682927,0.077764634,8.17,55.6,35.88406649,53.48462745,1022.459554,34.34590196,26.25775,101.2603671,255.6038987,8.179324759,66.14634146,0.098492683,1.827543817,0.972598954,0.089053183,1.445692795,0.004421822,0.006665078,0.003647014,0.075197045,0.122478678,0.033815265,0.002049382,0.003199351,0.001767127,0.005512275,0.03478213
302-Jun-S17-M,2019-06-04,June,19-Jun,11:23:19 AM,11:24:56 AM,1559683399,1559683496,S8-M,23,302,1,Pycnocline,Dry,Flood,LL,Back-Offshore,0.696504115,110.7485255,21.27595539,-157.8474124,4317.799443,0.026194444,NA,346.24,0.195,8.636,1.8796,27,31.7,0.5097024,0.283073611,3.306932424,0.452179113,0.408756466,7.42309065,0.841961593,2.445996845,0.234403861,0.037522072,0.196881789,4.150706765,77.13259784,25.34521661,102.4778144,57.2278481,0.111656962,8.19,55.3,35.45231975,53.59329082,1022.276628,34.21840306,26.53430102,99.40601316,249.3807632,7.980184421,83.51898734,0.204465823,1.535508582,0.908336275,0.205118836,1.631714008,0.006271341,0.008586217,0.005591774,0.045395788,0.092123069,0.019945886,0.003295469,0.00470621,0.002815361,0.007869837,0.020824398
303-Jun-S17-S,2019-06-04,June,19-Jun,11:25:45 AM,11:27:28 AM,1559683545,1559683648,S8-S,24,303,1,Surface,Dry,Flood,LL,Back-Offshore,0.191991925,105.6805979,21.27550736,-157.8477617,4378.899634,0.02975,1.534605196,402.306122,0.19875,8.636,1.8796,27,31.7,0.5097024,0.283073611,3.711414185,0.741144606,0.081232163,7.957708779,0.623511129,2.889037416,0.217732417,0.044097631,0.173634786,6.031545456,78.40653622,21.4364414,99.84297762,56.35365854,0.101079268,8.16,55.1,35.30404049,53.66272115,1022.309726,34.26449519,26.53935577,99.1695375,248.7718625,7.9606996,85.15853659,0.214467073,1.36951251,0.825410911,0.308013093,1.519810231,0.008567461,0.010401476,0.007595021,0.038589013,0.072180868,0.020693467,0.00348362,0.006762143,0.003241969,0.009402958,0.017425836
304-Aug-S1-B,2019-08-31,August,19-Aug,10:26:04 AM,10:26:46 AM,1567283164,1567283206,S1-B,1,304,8,Bottom,Dry,Flood,HL,Back-Offshore,0.973921959,113.8762442,21.27505786,-157.8177787,32.25080679,0.117916667,21.29643325,5349.938776,27.23076923,0,1.524,29.2,35,0.105904832,0.098636853,46.86855874,0.753324471,0.168561198,17.67309065,34.38270508,45.94667307,2.049164669,0.230928201,1.818236468,41.44717064,219.8168193,249.0426429,468.8594622,1462.702703,17.1179027,7.73,63.1,37.76372488,56.43001163,1020.226977,33.27894186,30.61304651,19.12654545,44.755,1.43216,1213.675676,7.098421622,1.301292096,0.672851123,2.176427401,1.520422395,0.209176023,0.229073865,0.1760357,0.329409682,0.274969641,0.069667148,0.11245033,0.139029513,0.118000258,0.217781128,0.267791288
305-Aug-S1-M,2019-08-31,August,19-Aug,10:30:48 AM,10:31:29 AM,1567283448,1567283489,S1-M,2,305,8,Pycnocline,Dry,Flood,HL,Back-Offshore,0.554581199,109.663881,21.27504052,-157.8178449,37.03020499,0.116166667,57.66938472,5620.897959,37.89473684,0,1.524,29.2,35,0.105904832,0.098636853,42.49413767,1.842675049,0.303772531,17.15203426,37.95985548,40.34769009,1.675272632,0.223587499,1.451685133,49.86801256,215.1540383,304.1518748,519.3059131,1003.515152,11.56173333,7.9,61.9,36.76501591,55.82032143,1019.706214,32.70185714,30.87153571,61.19834375,142.5068125,4.560218,941.0909091,5.435654545,1.184385785,0.764329579,1.450361366,1.497673704,0.136998211,0.150690586,0.127230998,0.341769561,0.285376762,0.048233746,0.085740597,0.102696199,0.095442418,0.151020927,0.193317706
306-Aug-S1-S,2019-08-31,August,19-Aug,10:35:20 AM,10:35:58 AM,1567283720,1567283758,S1-S,3,306,8,Surface,Dry,Flood,HL,Back-Offshore,0.128362067,105.3824231,21.27512995,-157.8177495,35.63363042,0.121416667,156.3185902,5498.265306,23.29090909,0,1.524,29.2,35,0.105904832,0.098636853,55.74174059,26.39836744,0.204062666,36.7309065,29.55282115,29.13931048,1.389041316,0.287175747,1.101865569,104.3759758,178.2681099,221.5732638,399.8413737,723.3448276,8.171672414,7.88,57.3,34.16299171,45.33880769,1015.239833,26.35567949,30.06665385,67.30153333,158.4709,5.0710688,628.2758621,3.527482759,1.258334318,0.701014702,2.121966627,1.524418371,0.159272433,0.173012785,0.137493496,0.240532006,0.194586937,0.044371661,0.075551074,0.10898714,0.067895712,0.160584103,0.191136178
307-Aug-S3-B,2019-08-31,August,19-Aug,10:48:48 AM,10:49:38 AM,1567284528,1567284578,S2-B,4,307,7,Bottom,Dry,Flood,HL,Back-Offshore,1.99558418,124.139049,21.27819855,-157.8210186,516.8316565,0.115625,NA,5868.34,10.296,0,1.524,29.2,35,0.105904832,0.098636853,19.56639657,1.096405796,1.500234294,10.79229122,15.81284059,16.96975648,0.87031852,0.114225065,0.756093455,34.32819688,121.0657785,112.6138717,233.6796502,468.2,5.08442,7.71,63,38.14787394,56.27459804,1020.685843,33.60571569,29.98653922,NA,NA,NA,542.175,3.0022675,1.299286892,0.600020365,3.11657788,1.56117746,0.156644462,0.167022142,0.128549086,0.122149749,0.109921906,0.019354081,0.070585183,0.101887362,0.063119043,0.149206154,0.142502774
308-Aug-S3-M,2019-08-31,August,19-Aug,10:52:36 AM,10:53:21 AM,1567284756,1567284801,S2-M,5,308,7,Pycnocline,Dry,Flood,HL,Back-Offshore,0.566488193,109.7834891,21.27818783,-157.8211885,528.483427,0.1175,NA,4858.16,159,0,1.524,29.2,35,0.105904832,0.098636853,107.1471254,7.713750928,0.880855409,40.63526053,83.44031101,98.55251906,3.511002498,0.674970544,2.836031954,67.48100386,480.8492923,716.2053552,1197.054647,3147.157895,37.49981053,8.14,60.5,35.81797248,54.23996739,1018.952511,31.6811413,30.84480435,163.9770286,382.0610286,12.22595291,824.8157895,4.726376316,1.374019772,0.672126518,0.863130603,1.456736495,0.197204774,0.219337411,0.159631917,0.881627417,0.839187274,0.137085058,0.097573695,0.122526074,0.101568766,0.200529573,0.370136278
309-Aug-S3-S,2019-08-31,August,19-Aug,10:55:13 AM,10:56:00 AM,1567284913,1567284960,S2-S,6,309,7,Surface,Dry,Flood,HL,Back-Offshore,0.15705568,105.6706563,21.27828585,-157.8211905,536.2820023,0.11625,155.8191301,4819.16,20.77894737,0,1.524,29.2,35,0.105904832,0.098636853,47.72212731,23.53169751,0.152141061,35.37473233,21.97749419,24.03828874,1.427535807,0.265387421,1.162148386,126.1339064,186.9275604,170.6520311,357.5795915,571.1842105,6.330528947,8.06,55.1,32.34988609,50.52577083,1017.263438,29.35023958,30.69241667,127.744027,298.294973,9.545439135,579.0263158,3.227060526,1.503617371,0.583739945,2.397507286,1.535227115,0.189267097,0.213651437,0.142091626,0.228821855,0.207005354,0.052150701,0.074180425,0.110979012,0.063110203,0.170813433,0.223056976
310-Aug-S5-B,2019-08-31,August,19-Aug,11:10:02 AM,11:10:48 AM,1567285802,1567285848,S3-B,7,310,6,Bottom,Dry,Flood,HL,Back-Offshore,0.518282717,109.2992553,21.28309511,-157.8262885,1288.775556,0.121,130.4036697,6253.693878,12.86086957,0,1.524,29.2,35,0.105904832,0.098636853,32.62580271,7.751719477,0.589482912,20.29264811,24.82328512,24.28460032,1.402762125,0.224756401,1.178005724,92.21508692,176.602831,189.7666888,366.3695198,482.9189189,5.262518919,8.21,57.9,34.08218485,53.26984043,1018.420936,31.00167021,30.91402128,181.6443056,422.8007222,13.52962311,417.9459459,2.24447027,1.203852552,0.778570785,1.956668773,1.47735643,0.110589652,0.123906022,0.102924583,0.200956756,0.198250329,0.044164284,0.062783879,0.08281344,0.063848282,0.129318673,0.148051391
311-Aug-S5-M,2019-08-31,August,19-Aug,11:12:23 AM,11:13:11 AM,1567285943,1567285991,S3-M,8,311,6,Pycnocline,Dry,Flood,HL,Back-Offshore,0.345859048,107.5672245,21.28307435,-157.8263257,1289.867468,0.11975,92.90895047,5471.612245,12.10434783,0,1.524,29.2,35,0.105904832,0.098636853,31.38439786,8.433374977,0.161030583,20.2426838,21.86865517,22.7899923,1.245544525,0.223400475,1.02214405,92.28427515,174.1881765,169.3361881,343.5243646,456.1282051,4.938351282,8.21,57.5,33.73959468,52.89166327,1018.173173,30.70613265,30.99233673,174.4788158,405.5806316,12.97858021,447.0769231,2.422169231,1.238417029,0.746548657,1.887288986,1.510492853,0.111927415,0.123795734,0.099962881,0.189094126,0.17103085,0.054055737,0.057398341,0.079777681,0.054331007,0.122107942,0.170995358
312-Aug-S5-S,2019-08-31,August,19-Aug,11:14:24 AM,11:15:12 AM,1567286064,1567286112,S3-S,9,312,6,Surface,Dry,Flood,HL,Back-Offshore,0.195860562,106.0604592,21.28308471,-157.8261952,1281.144812,0.119083333,325.4431932,5602.4,7.03125,0,1.524,29.2,35,0.105904832,0.098636853,25.6503699,8.002383038,4.858265518,22.63383298,13.9423072,12.78972134,1.07022308,0.370214517,0.700008563,159.174106,159.7835137,125.0075825,284.7910962,337.8684211,3.507407895,8.06,45.1,26.08463631,50.06728947,1017.263421,29.22578947,30.42042105,85.89064865,201.2264595,6.439246703,475.1842105,2.593623684,1.178154103,0.718378407,2.566975919,1.477910849,0.141873435,0.152424881,0.129376014,0.171070077,0.145165591,0.037402242,0.072176956,0.103176526,0.065229681,0.154613279,0.152296173
313-Aug-S7-B,2019-08-31,August,19-Aug,11:28:37 AM,11:29:24 AM,1567286917,1567286964,S4-B,10,313,5,Bottom,Dry,Flood,HL,Back-Offshore,0.655846807,110.6811146,21.28688617,-157.8312938,1955.367458,0.134333333,41.93281573,6008.877551,12.38888889,0,1.524,29.2,35,0.105904832,0.098636853,32.65020999,10.09634408,0.603864687,23.3904354,16.42071294,21.95000122,1.396092287,0.287596551,1.108495736,108.2261591,173.1057452,130.0311144,303.1368596,458.7878788,4.970533333,8.07,55.2,32.66075319,49.464,1017.02599,28.87070833,30.33640625,112.4819189,265.1426486,8.484564757,493.2121212,2.703593939,1.209246391,0.680589219,2.568652099,1.520100917,0.162654483,0.173824424,0.143746076,0.185540631,0.148736741,0.057770565,0.087441747,0.115894909,0.090735126,0.176025345,0.168773222
314-Aug-S7-M,2019-08-31,August,19-Aug,11:31:01 AM,11:31:53 AM,1567287061,1567287113,S4-M,11,314,5,Pycnocline,Dry,Flood,HL,Back-Offshore,0.373772684,107.8476226,21.28683113,-157.8312453,1947.510145,0.13575,169.3864092,5936.2,6.277777778,0,1.524,29.2,35,0.105904832,0.098636853,32.44148565,14.46041534,1.428495283,22.23411849,12.8271946,16.55257503,1.235825619,0.265200396,0.970625223,139.7152718,142.0482931,141.2629294,283.3112225,272.9393939,2.721766667,8.01,49.4,28.88003936,47.63772642,1016.174981,27.70936792,30.28874528,98.735175,232.3605,7.435536,462.9090909,2.518745455,1.225387879,0.673553451,2.390411778,1.513113421,0.139533746,0.149625482,0.122104588,0.127457114,0.137116861,0.046763598,0.067574607,0.098377236,0.062568205,0.148682251,0.148513974
315-Aug-S7-S,2019-08-31,August,19-Aug,11:33:52 AM,11:35:02 AM,1567287232,1567287302,S4-S,12,315,5,Surface,Dry,Flood,HL,Back-Offshore,0.182344052,105.9246831,21.286755,-157.8312177,1939.636734,0.13525,512.3945803,5783.64,5.989010989,0,1.524,29.2,35,0.105904832,0.098636853,31.78838045,18.02679139,1.837696417,24.84653819,12.59601272,11.92389264,1.127964817,0.382604874,0.745359943,153.3862995,131.6402998,116.7411439,248.3814437,211.1052632,1.973573684,8.01,47.9,27.93402188,46.32311972,1015.529563,26.85040845,30.30173239,94.86354545,222.8546727,7.131349527,417.7368421,2.243194737,1.232078329,0.65994565,2.441015946,1.553749638,0.174725547,0.186049919,0.151004944,0.141303679,0.164163163,0.048391611,0.077682106,0.121946183,0.0644919,0.179007517,0.172938101
316-Aug-S9-B,2019-08-31,August,19-Aug,11:54:02 AM,11:55:34 AM,1567288442,1567288534,S5-B,13,316,4,Bottom,Dry,Flood,HL,Back-Offshore,1.903032589,123.2093495,21.28878783,-157.8350103,2420.938242,0.166666667,55.35969502,2628.06,9.15483871,0,1.524,29.2,35,0.105904832,0.098636853,17.06658138,3.963845405,0.476863422,11.94860814,10.50124007,12.62587255,0.988469928,0.366520788,0.62194914,38.46607611,108.1598668,75.02082573,183.1806925,51.81818182,0.0462,8.08,56.1,34.15498344,55.60784409,1021.188554,33.83784946,29.00963441,73.30561111,176.6871528,5.653988889,1148.87013,6.703107792,1.165919131,0.696938577,1.362642119,1.525533775,0.082823386,0.08831984,0.075751257,0.122737529,0.188501156,0.074039161,0.054907854,0.062132249,0.0670034,0.096633456,0.108284187
317-Aug-S9-M,2019-08-31,August,19-Aug,11:57:27 AM,11:59:03 AM,1567288647,1567288743,S5-M,14,317,4,Pycnocline,Dry,Flood,HL,Back-Offshore,0.556312597,109.6812732,21.28876975,-157.8350723,2427.529032,0.165583333,86.47223115,4483.14,9.225,0,1.524,29.2,35,0.105904832,0.098636853,20.98857908,7.671247494,0.751079707,16.67380443,12.56810925,12.56625188,0.890518599,0.291804597,0.598714002,70.1521634,126.7277269,87.97187288,214.6995998,52.01351351,0.048563514,8.07,54.1,32.41332586,52.70978866,1019.232227,31.48403608,29.58546907,80.96782432,192.9757162,6.175222919,1156.905405,6.752122973,1.155246466,0.759438349,1.963132347,1.469760892,0.085870203,0.092112388,0.079733971,0.125525395,0.12974987,0.030152248,0.056605125,0.064074802,0.066375325,0.106030812,0.09618912
318-Aug-S9-S,2019-08-31,August,19-Aug,12:00:28 PM,12:02:05 PM,1567288828,1567288925,S5-S,15,318,4,Surface,Dry,Flood,HL,Back-Offshore,0.189605673,105.9976276,21.28878974,-157.8351368,2433.936364,0.16875,125.0390349,5691.204082,7.395652174,0,1.524,29.2,35,0.105904832,0.098636853,29.55469335,12.54660484,0.64106479,21.30620985,12.63945376,16.36702372,1.099760932,0.235510296,0.864250636,112.0378653,138.7177352,83.16658387,221.8843191,52.08,0.049368,8.1,50.8,29.86814674,48.56852041,1016.716051,28.38202041,30.17267857,89.17438667,210.0860933,6.722754987,1180.693333,6.897229333,1.176274027,0.70878668,2.038164321,1.522910021,0.110599656,0.117616366,0.099990617,0.117500406,0.127075319,0.046722005,0.05623635,0.081288409,0.053245586,0.122603254,0.121065446
319-Aug-S11-B,2019-08-31,August,19-Aug,12:13:51 PM,12:15:36 PM,1567289631,1567289736,S6-B,16,319,3,Bottom,Dry,Flood,HL,Back-Offshore,3.16242692,135.8602217,21.28771504,-157.8406215,3014.749528,0.194208333,53.0359053,1040.56,3.904761905,0,1.524,29.2,35,0.105904832,0.098636853,8.976829915,1.131894228,2.382505233,7.617416131,5.000252525,5.462430454,0.581609836,0.313920215,0.267689621,20.30805106,92.92256453,45.29911446,138.221679,52.07865169,0.049351685,8.12,57.5,35.66621023,55.179,1021.593783,34.05892453,28.28566981,57.35585185,139.8793086,4.476137877,1031.573034,5.987595506,1.148005796,0.757451536,0.981700244,1.572378005,0.039874307,0.044445374,0.038715287,0.065193157,0.115455074,0.04800151,0.021541738,0.031697503,0.01855531,0.043685795,0.075139532
320-Aug-S11-M,2019-08-31,August,19-Aug,12:18:24 PM,12:20:13 PM,1567289904,1567290013,S6-M,17,320,3,Pycnocline,Dry,Flood,HL,Back-Offshore,1.085610398,114.9981773,21.28772426,-157.8405271,3004.936843,0.199666667,51.81948285,1997.22,4.361111111,0,1.524,29.2,35,0.105904832,0.098636853,13.79768888,5.158921053,1.104905345,11.62027123,6.532587976,7.533862482,0.656740554,0.378817633,0.277922921,54.92122371,95.58701082,48.34231144,143.9293223,52.23913043,0.051293478,8.12,56.5,34.56569748,53.77371364,1020.353973,32.6705,28.88594091,71.75057647,173.1299765,5.540159247,1048.847826,6.092971739,1.185061084,0.71403447,1.688113654,1.588295472,0.057943566,0.063601118,0.053669063,0.066738971,0.079341199,0.034485371,0.030471176,0.043707104,0.027629271,0.065670377,0.062226328
321-Aug-S11-S,2019-08-31,August,19-Aug,12:21:47 PM,12:23:40 PM,1567290107,1567290220,S6-S,18,321,3,Surface,Dry,Flood,HL,Back-Offshore,0.198030274,106.0822544,21.28773515,-157.8405738,3009.465066,0.204333333,144.5123233,4849.02,5.37037037,0,1.524,29.2,35,0.105904832,0.098636853,23.62961529,11.17635813,0.437738199,17.70164168,10.96856028,12.01551896,0.739018003,0.237100002,0.501918001,96.61630499,107.9100749,73.21249663,181.1225715,52.25581395,0.051495349,8.11,52.4,31.17701807,50.50019737,1017.977478,29.89143421,29.77407895,84.73754545,201.0663409,6.434122909,1057.767442,6.147381395,1.185791013,0.730983338,1.896167149,1.533006784,0.089727495,0.097849361,0.082518217,0.100154202,0.121656288,0.036543215,0.043344332,0.066848815,0.036487171,0.098592024,0.095123585
322-Aug-S13-B,2019-08-31,August,19-Aug,1:07:31 PM,1:09:59 PM,1567292851,1567292999,S7-B,19,322,2,Bottom,Dry,Flood,HL,Back-Offshore,6.261308158,166.9891141,21.28375713,-157.8451416,3605.02186,0.315583333,2.370722689,675.163265,0.595,0,1.524,29.2,35,0.105904832,0.098636853,8.540023734,1.372202932,0.521537518,6.292648108,1.635580894,6.646283284,0.838493866,0.178748434,0.659745432,8.471570225,73.77185679,18.92554896,92.69740575,50.0862069,0.025243103,8.19,59.8,37.42563923,55.38576449,1021.791837,34.27758696,28.18240217,78.24048246,190.9091754,6.109093614,538.1637931,2.977799138,1.167385895,0.786624637,0.657544648,1.601179288,0.021362534,0.024367332,0.020873417,0.046818438,0.082733457,0.015733074,0.010219224,0.016946058,0.007850179,0.023744217,0.029988891
323-Aug-S13-M,2019-08-31,August,19-Aug,1:14:59 PM,1:16:59 PM,1567293299,1567293419,S7-M,20,323,2,Pycnocline,Dry,Flood,HL,Back-Offshore,0.937826818,113.5136612,21.28401645,-157.8451127,3589.784966,0.33475,32.04248812,1214.44,1.028947368,0,1.524,29.2,35,0.105904832,0.098636853,11.46889755,4.152976797,0.698761754,8.972162741,2.746134758,6.617158999,0.400098199,0.23700649,0.163091709,36.22381294,81.61532057,25.07288144,106.688202,50.04597701,0.024756322,8.19,57.7,35.18411475,55.13895868,1020.805145,33.40119835,29.17746694,105.9406452,254.0812903,8.13060129,563.8045977,3.134208046,1.207082596,0.72932854,1.300163108,1.613115846,0.040758568,0.045937081,0.038056286,0.052866896,0.078144139,0.015557171,0.018924456,0.031636159,0.013350202,0.044048501,0.05432612
324-Aug-S13-S,2019-08-31,August,19-Aug,1:30:45 PM,1:31:12 PM,1567294245,1567294272,S7-S,21,324,2,Surface,Dry,Flood,HL,Back-Offshore,0.361647373,107.7258214,21.28485664,-157.8448311,3525.616271,0.379333333,63.11000149,2560.979592,1.94516129,0,1.524,29.2,35,0.105904832,0.098636853,16.03810902,7.560454022,0.73171527,13.24768023,1.874482865,7.745939728,0.593848677,0.28689521,0.306953467,67.96002639,90.50791007,14.75457433,105.2624844,50,0.0242,8.17,55.8,33.50167066,53.25896429,1019.388518,31.75707143,29.72916071,85.07895455,202.0468182,6.465498182,544.7,3.01767,1.166940228,0.725331187,2.145919282,1.554133243,0.05821777,0.063521609,0.05443433,0.060929343,0.055386937,0.025802367,0.027026605,0.044762335,0.020215036,0.064828841,0.086793486
325-Aug-S17-B,2019-08-31,August,19-Aug,2:20:12 PM,2:21:07 PM,1567297212,1567297267,S8-B,22,325,1,Bottom,Dry,Flood,HL,Back-Offshore,10.58970502,210.4687411,21.27600066,-157.8460093,4215.666916,0.515083333,NA,298.428571,0.098088235,0,1.524,29.2,35,0.105904832,0.098636853,5.564018617,0.76648453,0.103220377,5.369022127,1.939958291,4.69431371,0.2590899,0.066159831,0.192930069,1.34377144,103.9134055,26.96446243,130.8778679,49.97826087,0.023936957,8.26,65.2,41.42301271,55.48777679,1022.050964,34.52019643,27.94736607,91.88451163,225.3486047,7.211155349,426.9347826,2.299302174,1.612458555,0.661965087,0.346363375,1.853689864,0.006207576,0.0084392,0.005233747,0.029734189,0.06291156,0.020099052,0.002192441,0.003732633,0.001772764,0.007537657,0.002265554
326-Aug-S17-M,2019-08-31,August,19-Aug,2:23:08 PM,2:24:03 PM,1567297388,1567297443,S8-M,23,326,1,Pycnocline,Dry,Flood,HL,Back-Offshore,4.933368241,153.6496875,21.27587175,-157.8463781,4251.698449,0.526083333,NA,308.183673,0.092727273,0,1.524,29.2,35,0.105904832,0.098636853,5.376335036,0.744877136,0.134475259,5.071377587,1.970485553,4.496982641,0.216497418,0.062092053,0.154405365,1.615582309,79.17568693,20.39847802,99.57416495,49.97777778,0.023931111,8.26,64.9,41.22536052,55.49210714,1022.058152,34.52727679,27.94172321,88.74111364,217.6243636,6.963979636,430.9555556,2.323828889,1.272032252,0.596204018,0.510205779,1.817584932,0.018224264,0.019530168,0.015353516,0.042258476,0.076006266,0.047979177,0.00594406,0.013242167,0.003984913,0.015206455,0.036036242
327-Aug-S17-S,2019-08-31,August,19-Aug,2:28:15 PM,2:29:05 PM,1567297695,1567297745,S8-S,24,327,1,Surface,Dry,Flood,HL,Back-Offshore,0.149806158,105.5978333,21.27536157,-157.8463008,4289.335797,0.542833333,NA,290.2,0.108035714,0,1.524,29.2,35,0.105904832,0.098636853,6.095929034,0.859849815,0.260570585,5.047109208,2.643423578,4.975508634,0.239515483,0.070601657,0.168913826,1.666414472,76.36136553,16.98058547,93.341951,50.02631579,0.024518421,8.24,64.1,40.41048085,55.66205882,1021.909294,34.44737255,28.21393137,89.82712821,219.1347692,7.012312615,455.6052632,2.474192105,1.452434679,0.521961909,1.41763443,1.685834954,0.048458217,0.051924797,0.035750177,0.038688308,0.053090919,0.045037606,0.014643759,0.028063694,0.009140501,0.037406099,0.054110999
328-Sep-S1-B,2019-09-29,September,19-Sep,11:25:37 AM,11:27:19 AM,1569792337,1569792439,S1-B,1,328,8,Surface,Dry,Ebb,HL,Offshore-Back,0.352840477,107.0603544,21.27510121,-157.817713,30.76769762,0.146416667,158.9407042,5257.897959,35,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,78.29395909,45.05815554,3.882852769,59.33618844,26.12506343,29.35295078,1.446592486,0.398782472,1.047810014,108.7489538,197.2522898,167.8750028,365.1272926,52.95061728,0.059902469,7.79,41.9,24.24592836,43.31351942,1014.519252,25.22953883,29.70247573,47.1972809,111.6018764,3.571260045,1119.432099,6.523535802,1.216262894,0.746648068,2.455944313,1.51155209,0.183662744,0.201350377,0.165548401,0.239814969,0.215078323,0.107682897,0.11411403,0.132534964,0.116015488,0.210291432,0.256671089
329-Sep-S1-M,2019-09-29,September,19-Sep,11:22:50 AM,11:24:44 AM,1569792170,1569792284,S1-M,2,329,8,Pycnocline,Dry,Ebb,HL,Offshore-Back,0.497371277,108.5121957,21.2750909,-157.8178041,36.59773366,0.139916667,25.06930562,5308.08,15.91304348,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,45.7945641,6.902806738,1.431213099,25.63882941,25.8667418,37.46054426,2.179702919,0.440021321,1.739681598,34.28760175,225.8118235,170.9373245,396.749148,54.38202247,0.077222472,7.75,49.7,28.91040684,50.11971429,1017.232448,29.21321429,30.4827619,50.55586869,118.358,3.787456,1184.494382,6.92041573,1.187107853,0.747143292,2.364145962,1.522734755,0.177235614,0.191592503,0.161394353,0.281005315,0.246504256,0.077927466,0.11478812,0.128791703,0.117690773,0.199447039,0.230253236
330-Sep-S1-S,2019-09-29,September,19-Sep,11:19:57 AM,11:21:54 AM,1569791997,1569792114,S1-S,3,330,8,Bottom,Dry,Ebb,HL,Offshore-Back,0.93077858,112.8658602,21.27514551,-157.8178485,44.05400356,0.137291667,64.07507599,5290.04,23.64705882,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,37.14419233,5.826260542,1.55606276,23.69022127,22.6620869,29.76186903,1.72043696,0.633030354,1.087406606,36.32265326,217.3189009,168.9283196,386.2472205,52.43298969,0.053639175,7.7,49.9,29.06393916,54.13912288,1019.156258,31.81308475,30.53792797,35.16027451,82.36847059,2.635791059,1572.298969,9.286023711,1.189222348,0.737177357,1.932860616,1.496437861,0.184292486,0.198576629,0.166980237,0.356939195,0.338426216,0.094082548,0.122323931,0.133053947,0.131829831,0.210105817,0.229681167
